ID_Producto,nombre_limpio,cantidad_base,unidad_base,categoria_base
4240064,CEREAL NESTLE CAJA HOJUELAS CHOCOLATE 600 G UNIDAD,"600,00",g,
4240081,CEREAL NESTLE CAJA HOJUELAS CHOCOLATE 800 G UNIDAD,"800,00",g,
4248360,CEREAL NESTLE CAJA HOJUELAS MAIZ 510 G UNIDAD,"510,00",g,
4255602,CEREAL NUESTRA COCINA CAJA ESTRELLAS 500 G UNIDAD,"500,00",g,
4241458,CEREAL VIVO SIN AZUCAR BOLSA 30 G UNIDAD,"30,00",g,ABARROTES
4258917,CEREAL ZUCOSOS BOLSA HOJUELAS CHOCOLATE 30 G UNIDAD,"30,00",g,
4238687,CEREAL ZUCOSOS CAJA HOJUELAS MAIZ 510 G UNIDAD,"510,00",g,
4269134,CEREAL ZUCOSOS SIN AZUCAR BOLSA 30 G UNIDAD,"30,00",g,ABARROTES
4292169,CHAMPINON CONGELADO FRUTOS DEL MAIPO LAMINADO BOLSA 350 G UNIDAD,"350,00",g,FRUTAS Y VERDURAS CONGELADAS
4282870,CHAMPINON CONGELADO MINUTO VERDE LAMINADO BOLSA 350 G UNIDAD,"350,00",g,FRUTAS Y VERDURAS CONGELADAS
4275237,CHAMPINON FRESCO PROCESADO 3F PARIS ENTERO BOLSA 1 K UNIDAD,"1,00",k,
4275254,CHAMPINON FRESCO PROCESADO 3F PARIS LAMINADO BOLSA 1 K UNIDAD,"1,00",k,
4254973,CHAMPINON FRESCO PROCESADO ABRANTES PARIS ENTERO BOLSA 1 K UNIDAD,"1,00",k,
4217743,CHAMPINON FRESCO PROCESADO ENVERDURATE PARIS ENTERO BOLSA 1 K UNIDAD,"1,00",k,
4217760,CHAMPINON FRESCO PROCESADO ENVERDURATE PARIS LAMINADO BOLSA 1 K UNIDAD,"1,00",k,
4239911,CHAMPINON FRESCO PROCESADO JUMBO PARIS ENTERO BOLSA 1 K UNIDAD,"1,00",k,
4264663,CHAMPINON FRESCO PROCESADO MAYFIELD PARIS ENTERO BOLSA 1 K UNIDAD,"1,00",k,
4264476,CHAMPINON FRESCO PROCESADO MAYFIELD PARIS LAMINADO BOLSA 1 K UNIDAD,"1,00",k,
4268556,CHAMPINON FRESCO PROCESADO MINUTO VERDE PARIS LAMINADO BOLSA 1 K UNIDAD,"1,00",k,
4271259,CHAMPINON FRESCO PROCESADO PARIS PARIS ENTERO BOLSA 1 K UNIDAD,"1,00",k,
4265768,CHAMPINON FRESCO PROCESADO TELEFRUT PARIS LAMINADO BOLSA 1 K UNIDAD,"1,00",k,
4212762,CHANCACA CHANCACA DELICIOSA PAQUETE 225 G UNIDAD,"225,00",g,
4215992,CHANCACA IANSA PAQUETE 225 G UNIDAD,"225,00",g,
4215142,CHIA ALMIFRUT BOLSA 1 K UNIDAD,"1,00",k,
4256350,CHIA ALTO LA CRUZ BOLSA 1 K UNIDAD,"1,00",k,
4270171,CHIA OSO BOLSA 1 K UNIDAD,"1,00",k,
4228470,CHIA SANTA FRUTA BOLSA 1 K UNIDAD,"1,00",k,
4211334,CHIA TNOGAL BOLSA 1 K UNIDAD,"1,00",k,
4269304,CHIA TOSTADURIA SALDANA BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4309764,CHOCLO CONGELADO COOK GREEN BOLSA 200 G UNIDAD,"200,00",g,FRUTAS Y VERDURAS CONGELADAS
4313742,CHOCLO CONGELADO COOK GREEN BOLSA 500 G UNIDAD,"500,00",g,FRUTAS Y VERDURAS CONGELADAS
4312127,CHOCLO CONGELADO CUKIT BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4317363,CHOCLO CONGELADO CUKIT BOLSA 500 G UNIDAD,"500,00",g,FRUTAS Y VERDURAS CONGELADAS
4319199,CHOCLO CONGELADO DIEZ PUNTOS BOLSA 200 G UNIDAD,"200,00",g,FRUTAS Y VERDURAS CONGELADAS
4294056,CHOCLO CONGELADO DIEZ PUNTOS BOLSA 500 G UNIDAD,"500,00",g,FRUTAS Y VERDURAS CONGELADAS
4289007,CHOCLO CONGELADO ENVERDURATE BOLSA 2 K UNIDAD,"2,00",k,FRUTAS Y VERDURAS CONGELADAS
4308693,CHOCLO CONGELADO FRIOFOOD BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4308710,CHOCLO CONGELADO FRIOFOOD BOLSA 2 K UNIDAD,"2,00",k,FRUTAS Y VERDURAS CONGELADAS
4292135,CHOCLO CONGELADO FRUTOS DEL MAIPO BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4292118,CHOCLO CONGELADO FRUTOS DEL MAIPO BOLSA 2 K UNIDAD,"2,00",k,FRUTAS Y VERDURAS CONGELADAS
4284927,CHOCLO CONGELADO FRUTOS DEL MAIPO BOLSA 200 G UNIDAD,"200,00",g,FRUTAS Y VERDURAS CONGELADAS
4292101,CHOCLO CONGELADO FRUTOS DEL MAIPO BOLSA 500 G UNIDAD,"500,00",g,FRUTAS Y VERDURAS CONGELADAS
4308302,CHOCLO CONGELADO GAG CHILE BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4519189,CHOCLO CONGELADO GRANJAS DE LA SIERRA BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4519308,CHOCLO CONGELADO GRANJAS DE LA SIERRA BOLSA 200 G UNIDAD,"200,00",g,FRUTAS Y VERDURAS CONGELADAS
4289755,CHOCLO CONGELADO INTERAGRO BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4289772,CHOCLO CONGELADO INTERAGRO BOLSA 2 K UNIDAD,"2,00",k,FRUTAS Y VERDURAS CONGELADAS
4290503,CHOCLO CONGELADO INTERAGRO BOLSA 200 G UNIDAD,"200,00",g,FRUTAS Y VERDURAS CONGELADAS
4290112,CHOCLO CONGELADO INTERAGRO BOLSA 500 G UNIDAD,"500,00",g,FRUTAS Y VERDURAS CONGELADAS
4290129,CHOCLO CONGELADO INTERAGRO PASTA BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4284672,CHOCLO CONGELADO MINUTO VERDE BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4287647,CHOCLO CONGELADO MINUTO VERDE BOLSA 200 G UNIDAD,"200,00",g,FRUTAS Y VERDURAS CONGELADAS
4284689,CHOCLO CONGELADO MINUTO VERDE BOLSA 500 G UNIDAD,"500,00",g,FRUTAS Y VERDURAS CONGELADAS
4301791,CHOCLO CONGELADO MINUTO VERDE FOOD SERVICE BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4284332,CHOCLO CONGELADO MINUTO VERDE FOOD SERVICE PASTA BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4287664,CHOCLO CONGELADO MINUTO VERDE PASTA BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4302624,CHOCLO CONGELADO MR FROZEN BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4302641,CHOCLO CONGELADO MR FROZEN BOLSA 2 K UNIDAD,"2,00",k,FRUTAS Y VERDURAS CONGELADAS
4310240,CHOCLO CONGELADO MR FROZEN BOLSA 200 G UNIDAD,"200,00",g,FRUTAS Y VERDURAS CONGELADAS
4317924,CHOCLO CONGELADO NUESTRA COCINA BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4317567,CHOCLO CONGELADO NUESTRA COCINA BOLSA 200 G UNIDAD,"200,00",g,FRUTAS Y VERDURAS CONGELADAS
4315068,CHOCLO CONGELADO RAPA NUI BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4290078,CHOCLO CONGELADO SABROFRIO BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4290095,CHOCLO CONGELADO SABROFRIO BOLSA 2 K UNIDAD,"2,00",k,FRUTAS Y VERDURAS CONGELADAS
4297303,CHOCLO CONGELADO SABROFRIO BOLSA 200 G UNIDAD,"200,00",g,FRUTAS Y VERDURAS CONGELADAS
4290044,CHOCLO CONGELADO SABROFRIO BOLSA 500 G UNIDAD,"500,00",g,FRUTAS Y VERDURAS CONGELADAS
4290061,CHOCLO CONGELADO SABROFRIO PASTA BOLSA 1 K UNIDAD,"1,00",k,ABARROTES
4284417,CHOCLO CONGELADO SMART CHOICE FOR SMART CHEFS BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4284876,CHOCLO CONGELADO VEGGIE DELI BOLSA 200 G UNIDAD,"200,00",g,FRUTAS Y VERDURAS CONGELADAS
4511250,CHOCLO FRESCO CON RS DULCE GRANEL UNIDAD,,,
4511267,CHOCLO FRESCO CON RS PASTELERO GRANEL UNIDAD,,,
4276427,CHOCLO FRESCO DULCE GRANEL UNIDAD,,,
4276444,CHOCLO FRESCO PASTELERO GRANEL UNIDAD,,,
4198397,CHOCOLATE AMBROSOLI BARRA 140 G UNIDAD,"140,00",g,
4524581,CHOCOLATE AMBROSOLI BERRIES BARRA 95 G UNIDAD,"95,00",g,
4261824,CHOCOLATE AMBROSOLI GOLDEN NUSS ALMENDRAS BARRA 100 G UNIDAD,"100,00",g,
4264629,CHOCOLATE AMBROSOLI LECHE BARRA 140 G UNIDAD,"140,00",g,LACTEOS
4262419,CHOCOLATE ARCOR 17 GR CAJA 30 UN UNIDAD,"17,00",gr,
4255789,CHOCOLATE ARCOR BARRA 140 G UNIDAD,"140,00",g,
4514667,CHOCOLATE ARCOR BARRA 27 G UNIDAD,"27,00",g,
4263813,CHOCOLATE ARCOR BARRA 36 G UNIDAD,"36,00",g,
4255806,CHOCOLATE ARCOR BLANCO BARRA 140 G UNIDAD,"140,00",g,
4267604,CHOCOLATE ARCOR BOLSA 270 G UNIDAD,"270,00",g,
4271157,CHOCOLATE ARCOR DOYPACK BOLSA 150 G UNIDAD,"150,00",g,
4265207,CHOCOLATE ARCOR LECHE BARRA 140 G UNIDAD,"140,00",g,LACTEOS
4265275,CHOCOLATE ARCOR MIX CROCANTE BOLSA 130 G UNIDAD,"130,00",g,
4263898,CHOCOLATE BATON 17 GR CAJA 30 UN UNIDAD,"17,00",gr,
4198380,CHOCOLATE BON O BON 17 GR CAJA 30 UN UNIDAD,"17,00",gr,
4230765,CHOCOLATE CALAF BARRA 28 G UNIDAD,"28,00",g,
4321755,CHOCOLATE CAPRI ALMENDRA BARRA 30 G UNIDAD,"30,00",g,
4224968,CHOCOLATE CAPRI ALMENDRA BARRA 90 G UNIDAD,"90,00",g,
4219885,CHOCOLATE CAPRI ALMENDRAS BOLSA 30 G UNIDAD,"30,00",g,
4199842,CHOCOLATE CAPRI FRUTILLA BARRA 30 G UNIDAD,"30,00",g,
4224985,CHOCOLATE CAPRI FRUTILLA BARRA 90 G UNIDAD,"90,00",g,
4225036,CHOCOLATE CAPRI GUINDA BARRA 90 G UNIDAD,"90,00",g,
4241917,CHOCOLATE CAPRI TRUFA BARRA 90 G UNIDAD,"90,00",g,
4255772,CHOCOLATE CHUBI DOYPACK BOLSA 150 G UNIDAD,"150,00",g,
4199825,CHOCOLATE COSTA ALMENDRA BARRA 30 G UNIDAD,"30,00",g,
4215873,CHOCOLATE COSTA ALMENDRAS BARRA 250 G UNIDAD,"250,00",g,
4524513,CHOCOLATE COSTA ALMENDRAS BOLSA 33 G UNIDAD,"33,00",g,
4524530,CHOCOLATE COSTA BARRA MILK 145 G UNIDAD,"145,00",g,
4524564,CHOCOLATE COSTA CROCANTE BOLSA 150 G UNIDAD,"150,00",g,
4223591,CHOCOLATE COSTA RAMA BLANCO CAJA 115 G UNIDAD,"115,00",g,
4223404,CHOCOLATE COSTA RAMA CAJA 115 G UNIDAD,"115,00",g,
4524802,CHOCOLATE COSTA ROLLS CRISPY BOLSA 130 G UNIDAD,"130,00",g,
4514905,CHOCOLATE GEORGALOS MIX CROCANTE BOLSA 130 G UNIDAD,"130,00",g,
4234046,CHOCOLATE GOLAZO BOLSA 270 G UNIDAD,"270,00",g,
4197989,CHOCOLATE GOLPE BARRA 27 G UNIDAD,"27,00",g,
4219307,CHOCOLATE HOBBY BARRA 40 GR UNIDAD,"40,00",gr,
4267553,"CHOCOLATE M&M'S BOLSA 47,9 G UNIDAD","47,90",g,
4320477,CHOCOLATE MILKA BLANCO BARRA 140 G UNIDAD,"140,00",g,
4232414,CHOCOLATE MUIBON ALMENDRA BARRA 30 G UNIDAD,"30,00",g,
4218474,CHOCOLATE MUIBON BARRA 28 G UNIDAD,"28,00",g,
4257863,CHOCOLATE MUIBON BARRA 36 G UNIDAD,"36,00",g,
4218491,CHOCOLATE MUIBON BARRA 40 GR UNIDAD,"40,00",gr,
4210960,CHOCOLATE MUIBON BERRIES BARRA 120 G UNIDAD,"120,00",g,
4218338,CHOCOLATE MUIBON CROCANTE BOLSA 160 G UNIDAD,"160,00",g,
4216587,CHOCOLATE MUIBON DOYPACK BOLSA 150 G UNIDAD,"150,00",g,
4218729,CHOCOLATE MUIBON LECHE BARRA 140 G UNIDAD,"140,00",g,LACTEOS
4234675,CHOCOLATE NESTLE ALMENDRA BARRA 30 G UNIDAD,"30,00",g,
4240030,CHOCOLATE NESTLE ALMENDRA BARRA 90 G UNIDAD,"90,00",g,
4240897,CHOCOLATE NESTLE ALMENDRAS BARRA 250 G UNIDAD,"250,00",g,
4247527,CHOCOLATE NESTLE BARRA 14 G UNIDAD,"14,00",g,
4273316,CHOCOLATE NESTLE BARRA 140 G UNIDAD,"140,00",g,
4516741,CHOCOLATE NESTLE BARRA 27 G UNIDAD,"27,00",g,
4234692,CHOCOLATE NESTLE BARRA 35 G UNIDAD,"35,00",g,
4234709,CHOCOLATE NESTLE FRUTILLA BARRA 30 G UNIDAD,"30,00",g,
4240183,CHOCOLATE NESTLE FRUTILLA BARRA 90 G UNIDAD,"90,00",g,
4240200,CHOCOLATE NESTLE GUINDA BARRA 90 G UNIDAD,"90,00",g,
4240217,CHOCOLATE NESTLE TRUFA BARRA 90 G UNIDAD,"90,00",g,
4239758,CHOCOLATE NIKOLO BARRA 27 G UNIDAD,"27,00",g,
4212847,CHOCOLATE ORLY ALMENDRAS BARRA 100 G UNIDAD,"100,00",g,
4223166,CHOCOLATE ORLY FRUTILLA BARRA 90 G UNIDAD,"90,00",g,
4320751,CHOCOLATE PRESTIGIO BARRA 35 G UNIDAD,"35,00",g,
4199808,CHOCOLATE SAHNE NUSS ALMENDRA BARRA 30 G UNIDAD,"30,00",g,
4217437,CHOCOLATE SAHNE NUSS ALMENDRA BARRA 90 G UNIDAD,"90,00",g,
4198465,CHOCOLATE SAHNE NUSS ALMENDRAS BARRA 250 G UNIDAD,"250,00",g,
4197156,CHOCOLATE SAHNE NUSS ALMENDRAS BOLSA 30 G UNIDAD,"30,00",g,
4197428,CHOCOLATE SAHNE NUSS BARRA 14 G UNIDAD,"14,00",g,
4258067,CHOCOLATE SAHNE NUSS BARRA 36 G UNIDAD,"36,00",g,
4321074,CHOCOLATE SNICKERS BOLSA 53 G UNIDAD,"53,00",g,
4267723,CHOCOLATE TOBLERONE CAJA 50 G UNIDAD,"50,00",g,
4215669,CHOCOLATE TRENCITO BARRA 14 G UNIDAD,"14,00",g,
4227484,CHOCOLATE TRENCITO BARRA 140 G UNIDAD,"140,00",g,
4206200,CHOCOLATE TRENCITO BARRA 27 G UNIDAD,"27,00",g,
4215686,CHOCOLATE TRENCITO BARRA 28 G UNIDAD,"28,00",g,
4238670,CHOCOLATE TRENCITO BLANCO BARRA 140 G UNIDAD,"140,00",g,
4227501,CHOCOLATE TRENCITO LECHE BARRA 140 G UNIDAD,"140,00",g,LACTEOS
4285981,CHORICILLO HINOJOSA CERDO COCKTAIL DISPLAY 180 G UNIDAD,"180,00",g,CARNES
4309203,CHORICILLO LA RIVIERA CERDO COCKTAIL DISPLAY 180 G UNIDAD,"180,00",g,CARNES
4285556,CHORICILLO PF CERDO COCKTAIL DISPLAY 180 G UNIDAD,"180,00",g,CARNES
4292934,CHORICILLO RECETA DEL ABUELO CERDO COCKTAIL DISPLAY 180 G UNIDAD,"180,00",g,CARNES
4300278,CHORITO CONGELADO ALIMEX BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4298799,CHORITO CONGELADO ALIMEX CULTIVO SIN CONCHA BOLSA 5 K UNIDAD,"5,00",k,FRUTAS Y VERDURAS CONGELADAS
4303168,CHORITO CONGELADO ARTICO BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4316207,CHORITO CONGELADO BIDFOOD BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4317482,CHORITO CONGELADO DEL PEDREGAL BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4317499,CHORITO CONGELADO DEL PEDREGAL BOLSA 500 G UNIDAD,"500,00",g,FRUTAS Y VERDURAS CONGELADAS
4312382,CHORITO CONGELADO EMPORIO PEWMA BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4312399,CHORITO CONGELADO EMPORIO PEWMA BOLSA 500 G UNIDAD,"500,00",g,FRUTAS Y VERDURAS CONGELADAS
4311872,CHORITO CONGELADO EMPORIO PEWMA CULTIVO SIN CONCHA BOLSA 5 K UNIDAD,"5,00",k,FRUTAS Y VERDURAS CONGELADAS
4286457,CHORITO CONGELADO FRIOSUR BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4293886,CHORITO CONGELADO FRIOSUR CULTIVO SIN CONCHA BOLSA 5 K UNIDAD,"5,00",k,FRUTAS Y VERDURAS CONGELADAS
4303746,CHORITO CONGELADO GAG CHILE BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4299054,CHORITO CONGELADO GLOBAL FROZEN BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4310172,CHORITO CONGELADO GORDON FISH BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4315493,CHORITO CONGELADO LA RIVIERA BOLSA 500 G UNIDAD,"500,00",g,FRUTAS Y VERDURAS CONGELADAS
4316003,CHORITO CONGELADO LA RIVIERA CULTIVO SIN CONCHA BOLSA 5 K UNIDAD,"5,00",k,FRUTAS Y VERDURAS CONGELADAS
4286848,CHORITO CONGELADO MAR VERDE BOLSA 500 G UNIDAD,"500,00",g,FRUTAS Y VERDURAS CONGELADAS
4302692,CHORITO CONGELADO MR FROZEN BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4303474,CHORITO CONGELADO MR FROZEN BOLSA 500 G UNIDAD,"500,00",g,FRUTAS Y VERDURAS CONGELADAS
4311056,CHORITO CONGELADO MR FROZEN CULTIVO SIN CONCHA BOLSA 5 K UNIDAD,"5,00",k,FRUTAS Y VERDURAS CONGELADAS
4317210,CHORITO CONGELADO PURO MAR BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4317227,CHORITO CONGELADO PURO MAR BOLSA 500 G UNIDAD,"500,00",g,FRUTAS Y VERDURAS CONGELADAS
4316904,CHORITO CONGELADO PURO MAR CULTIVO SIN CONCHA BOLSA 5 K UNIDAD,"5,00",k,FRUTAS Y VERDURAS CONGELADAS
4311753,CHORITO CONGELADO RAPA NUI BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4297762,CHORITO CONGELADO RAPA NUI CULTIVO SIN CONCHA BOLSA 5 K UNIDAD,"5,00",k,FRUTAS Y VERDURAS CONGELADAS
4299445,CHORITO CONGELADO RYMAR BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4299462,CHORITO CONGELADO RYMAR BOLSA 500 G UNIDAD,"500,00",g,FRUTAS Y VERDURAS CONGELADAS
4299292,CHORITO CONGELADO RYMAR CULTIVO SIN CONCHA BOLSA 5 K UNIDAD,"5,00",k,FRUTAS Y VERDURAS CONGELADAS
4299139,CHORITO CONGELADO SEA GARDEN BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4310903,CHORITO CONGELADO SEA GARDEN CULTIVO SIN CONCHA BOLSA 5 K UNIDAD,"5,00",k,FRUTAS Y VERDURAS CONGELADAS
4294855,CHORITO CONGELADO SMART CHOICE FOR SMART CHEFS BOLSA 1 K UNIDAD,"1,00",k,FRUTAS Y VERDURAS CONGELADAS
4294872,CHORITO CONGELADO SMART CHOICE FOR SMART CHEFS BOLSA 500 G UNIDAD,"500,00",g,FRUTAS Y VERDURAS CONGELADAS
4309798,CHORIZO CECINAS LA ESPANOLA CERDO PARRILLERO DISPLAY 1 K UNIDAD,"1,00",k,CARNES
4307826,CHORIZO DONA MARIA CERDO PARRILLERO PREMIUM DISPLAY 500 G UNIDAD,"500,00",g,CARNES
4285998,CHORIZO HINOJOSA ANGUS DISPLAY 250 G UNIDAD,"250,00",g,FIAMBRERIAS
4289806,CHORIZO HINOJOSA CERDO DE CAMPO DISPLAY 500 G UNIDAD,"500,00",g,CARNES
4289823,CHORIZO HINOJOSA CERDO PARRILLERO DISPLAY 1 K UNIDAD,"1,00",k,CARNES
4289840,CHORIZO HINOJOSA CERDO PARRILLERO PAQUETE 250 G UNIDAD,"250,00",g,CARNES
4289857,CHORIZO HINOJOSA CERDO PARRILLERO PREMIUM DISPLAY 500 G UNIDAD,"500,00",g,CARNES
4282819,CHORIZO LA CRIANZA CERDO PARRILLERO PAQUETE 250 G UNIDAD,"250,00",g,CARNES
4287120,CHORIZO LA PREFERIDA ANGUS DISPLAY 250 G UNIDAD,"250,00",g,FIAMBRERIAS
4294192,CHORIZO LA PREFERIDA CERDO DE CAMPO DISPLAY 500 G UNIDAD,"500,00",g,CARNES
4313453,CHORIZO LA RIVIERA CERDO PARRILLERO PAQUETE 250 G UNIDAD,"250,00",g,CARNES
4309220,CHORIZO LA RIVIERA CERDO PARRILLERO PREMIUM DISPLAY 500 G UNIDAD,"500,00",g,CARNES
4293206,CHORIZO LLANQUIHUE ANGUS DISPLAY 250 G UNIDAD,"250,00",g,FIAMBRERIAS
4298289,CHORIZO LLANQUIHUE CERDO PARRILLERO DISPLAY 1 K UNIDAD,"1,00",k,CARNES
4286610,CHORIZO LLANQUIHUE CERDO PARRILLERO PAQUETE 250 G UNIDAD,"250,00",g,CARNES
4319148,CHORIZO LLANQUIHUE CERDO PARRILLERO PREMIUM DISPLAY 500 G UNIDAD,"500,00",g,CARNES
4290911,CHORIZO PF CERDO PARRILLERO DISPLAY 1 K UNIDAD,"1,00",k,CARNES
4298714,CHORIZO PF CERDO PARRILLERO PAQUETE 250 G UNIDAD,"250,00",g,CARNES
4298731,CHORIZO PF CERDO TRADICIONAL DISPLAY 1 K UNIDAD,"1,00",k,CARNES
4286576,CHORIZO RECETA DEL ABUELO CERDO DE CAMPO DISPLAY 500 G UNIDAD,"500,00",g,CARNES
4283465,CHORIZO RECETA DEL ABUELO CERDO PARRILLERO PAQUETE 250 G UNIDAD,"250,00",g,CARNES
4285675,CHORIZO RECETA DEL ABUELO CERDO PARRILLERO PREMIUM DISPLAY 500 G UNIDAD,"500,00",g,CARNES
4310274,CHORIZO SAN JORGE CERDO DE CAMPO DISPLAY 500 G UNIDAD,"500,00",g,CARNES
4310291,CHORIZO SAN JORGE CERDO PARRILLERO DISPLAY 1 K UNIDAD,"1,00",k,CARNES
4310308,CHORIZO SAN JORGE CERDO PARRILLERO PAQUETE 250 G UNIDAD,"250,00",g,CARNES
4287460,CHORIZO SAN JORGE CERDO TRADICIONAL DISPLAY 1 K UNIDAD,"1,00",k,CARNES
4292900,CHORIZO SUPER CERDO CERDO PARRILLERO DISPLAY 1 K UNIDAD,"1,00",k,CARNES
4282836,CHORIZO SUPER CERDO CERDO TRADICIONAL DISPLAY 1 K UNIDAD,"1,00",k,CARNES
4518067,CHORIZO SUSARON CERDO DE CAMPO DISPLAY 500 G UNIDAD,"500,00",g,CARNES
4518084,CHORIZO SUSARON CERDO PARRILLERO DISPLAY 1 K UNIDAD,"1,00",k,CARNES
4518101,CHORIZO SUSARON CERDO PARRILLERO PAQUETE 250 G UNIDAD,"250,00",g,CARNES
4518118,CHORIZO SUSARON CERDO PARRILLERO PREMIUM DISPLAY 500 G UNIDAD,"500,00",g,CARNES
4518135,CHORIZO SUSARON CERDO TRADICIONAL DISPLAY 1 K UNIDAD,"1,00",k,CARNES
4288429,CHORIZO WINTER CERDO DE CAMPO DISPLAY 500 G UNIDAD,"500,00",g,CARNES
4291506,CHORIZO WINTER CERDO PARRILLERO DISPLAY 1 K UNIDAD,"1,00",k,CARNES
4284026,CHORIZO WINTER CERDO TRADICIONAL DISPLAY 1 K UNIDAD,"1,00",k,CARNES
4227263,CHUCHOCA ALMIFRUT BOLSA 500 G UNIDAD,"500,00",g,
4268624,CHUCHOCA BIDFOOD BOLSA 500 G UNIDAD,"500,00",g,
4265598,CHUCHOCA MARTINI BOLSA 500 G UNIDAD,"500,00",g,
4251148,CHUCHOCA OSO BOLSA 500 G UNIDAD,"500,00",g,
4264153,CHUCHOCA SANTA FRUTA BOLSA 500 G UNIDAD,"500,00",g,
4321125,CHUCRUT DON JUAN BOLSA 1 K UNIDAD,"1,00",k,
4234148,CHUCRUT TRAVERSO BOLSA 1 K UNIDAD,"1,00",k,
4280592,CHULETA CERDO CENTRO BANDEJA 700 G UNIDAD,"700,00",g,CARNES
4278195,CHULETA CERDO CONGELADA BOLSA 800 G UNIDAD,"800,00",g,CARNES
4278212,CHULETA CERDO CONGELADA BOLSA 900 G UNIDAD,"900,00",g,CARNES
4280456,CHULETA CERDO CONGELADA CENTRO CALIBRADA 180 200 G CAJA DE 7 5 K UNIDAD,"200,00",g,CARNES
4281374,CHULETA CERDO CONGELADA CENTRO MARINADO CAJA 6 K UNIDAD,"6,00",k,CARNES
4280473,CHULETA CERDO CONGELADA CENTRO PORCIONADA SIN MARINAR CAJA 20 K UNIDAD,"20,00",k,CARNES
4278229,CHULETA CERDO CONGELADA MARINADA BOLSA 1 K UNIDAD,"1,00",k,CARNES
4278246,CHULETA CERDO CONGELADA SIN MARINAR BOLSA 1 K UNIDAD,"1,00",k,CARNES
4280762,CHULETA CERDO MARINADO BOLSA 1 K UNIDAD,"1,00",k,CARNES
4281595,CHULETA CERDO SIN MARINAR BOLSA 1 K UNIDAD,"1,00",k,CARNES
4227280,CHUNO ALMIFRUT BOLSA 250 G UNIDAD,"250,00",g,
4217607,CHUNO ALMIFRUT BOLSA 500 G UNIDAD,"500,00",g,
4246507,CHUNO DELICADA BOLSA 250 G UNIDAD,"250,00",g,
4239486,CHUNO DELICADA BOLSA 500 G UNIDAD,"500,00",g,
4239775,CHUNO DELICADO BOLSA 500 G UNIDAD,"500,00",g,
4267213,CHUNO EL JARDIN BOLSA 500 G UNIDAD,"500,00",g,
4217709,CHUNO ENVERDURATE BOLSA 250 G UNIDAD,"250,00",g,
4217726,CHUNO ENVERDURATE BOLSA 500 G UNIDAD,"500,00",g,
4256656,CHUNO HOFFMANN BOLSA 500 G UNIDAD,"500,00",g,
4227909,CHUNO JACINTO BOLSA 500 G UNIDAD,"500,00",g,
4516673,CHUNO LOS VOLCANES BOLSA 500 G UNIDAD,"500,00",g,
4212915,CHUNO OSO BOLSA 250 G UNIDAD,"250,00",g,
4213663,CHUNO OSO BOLSA 500 G UNIDAD,"500,00",g,
4517030,CHUNO PORTAL DEL SUR BOLSA 250 G UNIDAD,"250,00",g,
